,met_id,cluster,distance,polarity,target_group,target_ppto,target_word,source_image_schema_group,source_word,llm_expl,sentence
7153,10672768-1932-4440-9494-b3cd0026c419_498_5_3,38,0.9519037456115773,right,Government Officials,person,you,other,coordinating,"The verb 'coordinating' is used metaphorically to describe the role or function 'you' are performing, rather than a direct physical action. It attributes an abstract managerial action to 'you', transcending its literal meaning of organizing physical groups, and instead conveys a conceptual role without direct physical enactment.","'Now, whether you're coordinating teams, ensuring safety, or simply communicating'"
2841,64f45e18-5b2f-4574-b34c-84410e316110_55_3_1,38,0.9589722190769294,left,Institutional Frameworks.,thing,it,spatial motion,melt,"The verb 'melt' is used metaphorically here, as it does not describe a physical action of transitioning from solid to liquid. Instead, it likely conveys an abstract concept such as dissolution or disappearance, implying a transformation without direct physical interaction.",'Now it'll melt.'
5225,b1c9b328-b481-11ee-be0e-db459aa16660_15_8_6,38,0.9617677610152938,right,Government Officials,person,nobody,other,order,"The verb 'order' is used metaphorically here. Typically, 'order' refers to giving a command, which requires an agent (a person or entity capable of issuing commands). However, the target noun 'nobody' denotes the absence of such an agent. By applying 'order' to 'nobody,' the sentence metaphorically implies the lack of authority or ability to halt the vote counting, transcending the verb's literal physical action. This use attributes a human action to a non-person, creating a metaphorical contrast.","'And then once you voted, nobody could order a stop to the vote counting.'"
6744,2adbf0e2-f1d8-11f0-b2d6-e3a0b13b9b1b_183_10_12,38,0.9630533829712706,left,Venezuela's Government Supporters,person,Machado,other,sold,"The verb 'sold' is used metaphorically to convey betrayal rather than a literal transaction. 'Sold out' in this context signifies Trump's abandonment or betrayal of Machado's interests, personifying Machado's actions as being 'sold' to an opposing group (MAGA gangster ring), which transcends the physical act of selling.","'Trump ain't supporting elections in Venezuela or He totally sold out Machado, who was out there kissing the MAGA gangster ring and going on state regime, embarrassing herself.'"
4409,8ab20af6-746b-42e5-b500-b22f002135ae_168_4_0,38,0.9681357823895784,right,Government Officials,person,They,other,listen,"The verb 'listen' is used metaphorically here. Literally, 'listen' refers to receiving sound through the ears, but in the sentence, it is applied to 'they' in relation to 'law,' which is an abstract concept. This usage transcends the physical act of listening, implying that 'they' are not heeding or obeying the law, thus employing a metaphorical extension of the verb to convey non-compliance.",'They don't even listen to law.'
2120,64f45e18-5b2f-4574-b34c-84410e316110_138_5_6,38,1.0138100238549794,left,Shopify,organization,Shopify,other,thank,"The verb 'thank' is used metaphorically here. While 'thank' typically refers to expressing gratitude towards a person, it is applied to 'Shopify,' a company, which is a non-human entity. This usage transcends the verb's original meaning of directing gratitude towards a person, instead employing it in a conventionalized way to acknowledge support, which is a metaphorical extension of the verb's semantic domain.",'Rumble listeners have heard me thank Shopify many times before because they are another longtime supporter of this podcast.'
259,8ab20af6-746b-42e5-b500-b22f002135ae_295_7_9,39,0.7760171717470488,right,Public Demonstrations.,thing,exodus,spatial motion,seeing,"The verb 'seeing' is used metaphorically to describe the exodus, implying that the exodus is being observed or perceived as if it were a tangible, visible event. The verb transcends its literal meaning of physical sight to convey an abstract process as if it were a visible phenomenon.","'Yeah, and I think you're seeing that exodus.'"
2723,a72ab36e-bf5c-48fa-9c9b-af91a0ba2cf6_12_27_29,39,0.790147181178709,left,Influence,thing,minds,spatial motion,change,"The verb 'change' is used metaphorically to describe the abstract process of altering opinions or beliefs ('minds'), which is not a physical action. The verb transcends its literal meaning (e.g., altering physical objects) to convey a conceptual shift in perspective, aligning with metaphorical usage as it personifies the mind's state rather than describing a tangible transformation.","'Probably many of us were hoping against hope that the outcry over this would have forced these justices, or at least some of them, to change their minds, to understand that the majority of the American people do not agree with making abortion illegal.'"
2545,0e5efcaa-8b85-11ed-95fd-3fc9ab0ea880_343_2_4,39,0.7906959889065052,right,Influence,thing,formula,spatial motion,got,"The verb 'got' is used metaphorically to indicate possession of an abstract concept ('formula') rather than a physical object. The verb transcends its literal meaning of acquiring something tangible, instead conveying the idea of having the knowledge or method to achieve a goal, which is not a physical action.","'You've got the formula to get black voters over to the conservative side where we really, really want black voters, white voters, Hispanic voters who care about the country, Asian voters, whatever.'"
79,205cf4e6-f82d-11ee-9742-8fe73dcf2196_193_2_0,39,0.8015468050939282,right,Democrats,person,You,other,draw,"The verb 'draw' is used metaphorically to describe the mental process of forming a conclusion, not a physical action. It transcends its literal meaning of physically drawing something to signify the abstract act of deriving a conclusion.","'You may draw a different conclusion because you're a Democrat, but what do you mean there's no evidence?'"
4296,f74de610-99d5-11ee-996f-3fece011ee96_635_7_8,39,0.8026969713246391,right,Influence,thing,that,spatial motion,get,"The verb 'get' is used metaphorically here to describe the process of achieving or obtaining the target noun 'that', which refers to an abstract result rather than a physical object. The verb transcends its literal meaning of acquiring something tangible, instead implying a causal or procedural relationship to attain the outcome 'that'.",'What'd you put into it to get that?'
1332,6719607c-9932-11ee-9017-eb3e8a6583cb_47_9_10,39,0.8051667291867864,right,Citizens',person,me,other,shown,"'Shown' is used metaphorically to describe how history (an abstract concept) has revealed or demonstrated aspects about the speaker through their relationships. The verb transcends its literal physical action (e.g., visually displaying something) to imply a conceptual or figurative act of revealing information, personifying history as an active entity that 'shows' the speaker.","'And as I, you know, history has shown me with relationships that I've had with other beer companies, I, who lean more this way, I, who consider myself a patriot, I don't go crazy over the whole patriot thing, but I consider myself a proud American.'"
5676,b1c9b328-b481-11ee-be0e-db459aa16660_123_34_36,39,0.8061812101760238,right,Influence,thing,humanity,spatial motion,brings,"The verb 'brings' is used metaphorically to convey the introduction of an abstract quality ('humanity') to abstract concepts ('tough issues'). It does not describe a physical action but rather signifies the infusion of a humanistic perspective, transcending its literal meaning of transporting physical objects.","'When you put all that package together of experience, the fact that she is the wife of a combat veteran, the fact that she's a mom, the fact that she brings some humanity to a lot of these very tough issues, and most importantly, again, it's not a big government solution out of Washington that we're promised.'"
